Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,76,Business travel,Business,2066,4,4,4,4,4,1,4,4,4,4,3,4,4,4,0,0.0,1
Loyal Customer,38,Personal Travel,Eco,1293,4,4,2,4,5,4,4,3,3,4,3,5,3,5,85,105.0,1
Loyal Customer,41,Business travel,Business,1971,5,5,5,5,2,4,4,2,2,2,2,3,2,4,0,0.0,1
Loyal Customer,29,Business travel,Business,5277,1,5,5,5,1,1,1,1,3,1,4,4,3,1,15,6.0,0
Loyal Customer,40,Business travel,Business,329,0,0,0,4,5,5,4,3,3,3,3,5,3,5,0,0.0,1
Loyal Customer,45,Business travel,Business,3153,3,3,3,3,4,4,4,4,4,4,4,4,4,5,0,3.0,1
Loyal Customer,7,Personal Travel,Business,1840,2,5,2,3,4,2,4,4,4,5,5,5,4,4,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,1370,4,5,4,3,2,4,2,2,4,4,5,3,5,2,0,0.0,1
Loyal Customer,32,Personal Travel,Eco Plus,2045,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,38,Personal Travel,Eco Plus,1418,4,4,2,4,2,3,1,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,40,Business travel,Business,730,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,6.0,1
Loyal Customer,44,Business travel,Eco,335,1,3,3,3,2,3,4,1,1,1,1,3,1,3,61,55.0,0
disloyal Customer,22,Business travel,Eco,1763,2,1,2,3,1,2,1,1,3,5,4,3,4,1,36,31.0,0
Loyal Customer,37,Business travel,Business,3988,0,4,0,3,5,4,4,4,4,5,5,3,4,4,0,0.0,1
Loyal Customer,28,Business travel,Business,2640,3,3,3,3,4,4,4,4,5,5,5,4,4,4,134,133.0,1
Loyal Customer,41,Personal Travel,Eco,2045,1,5,1,2,3,1,1,3,3,4,5,5,4,3,0,0.0,0
Loyal Customer,21,Personal Travel,Eco,2672,1,1,1,1,5,1,1,5,5,5,4,5,5,5,69,49.0,1
Loyal Customer,46,Business travel,Business,51,1,1,1,1,5,4,5,4,4,4,4,3,4,3,101,98.0,1
Loyal Customer,45,Business travel,Business,566,2,2,2,2,2,5,5,5,5,4,5,3,5,5,5,0.0,1
Loyal Customer,67,Personal Travel,Eco,803,2,2,2,2,1,3,5,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,43,Business travel,Business,2643,1,3,3,3,2,3,3,2,2,2,1,1,2,2,2,5.0,0
Loyal Customer,43,Business travel,Business,2616,3,2,2,2,3,4,4,3,3,3,3,3,3,1,31,28.0,0
Loyal Customer,53,Business travel,Business,1641,3,4,4,4,5,4,3,3,3,3,3,1,3,1,0,0.0,0
Loyal Customer,12,Personal Travel,Eco,1853,5,5,5,4,2,5,5,2,4,3,4,4,4,2,45,48.0,1
Loyal Customer,37,Business travel,Business,387,5,5,5,5,3,4,5,3,3,4,3,5,3,3,6,0.0,1
Loyal Customer,59,Business travel,Eco Plus,1466,1,3,3,3,1,1,1,1,4,5,4,3,3,1,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,2143,4,1,4,4,1,4,1,1,2,1,4,1,4,1,0,0.0,0
Loyal Customer,24,Business travel,Eco,1685,2,3,3,3,2,2,1,2,3,2,4,1,4,2,0,0.0,0
Loyal Customer,12,Business travel,Business,3093,2,2,2,2,4,4,4,4,4,3,3,3,5,4,1,0.0,1
Loyal Customer,44,Personal Travel,Eco Plus,2131,2,3,2,4,3,2,3,3,1,4,4,4,3,3,6,16.0,0
disloyal Customer,64,Business travel,Eco,2232,1,1,1,4,2,1,2,2,3,2,3,1,4,2,0,0.0,0
Loyal Customer,26,Personal Travel,Eco,2559,2,5,1,1,4,1,4,4,5,2,5,4,4,4,0,9.0,0
Loyal Customer,39,Personal Travel,Eco Plus,2245,3,1,4,3,2,4,2,2,1,1,4,1,4,2,0,15.0,0
Loyal Customer,70,Personal Travel,Eco,89,2,2,2,2,5,5,5,5,5,4,5,5,5,5,0,0.0,1
Loyal Customer,36,Business travel,Eco,2190,5,4,4,4,5,5,5,5,5,4,1,1,1,5,16,0.0,1
disloyal Customer,19,Business travel,Business,2479,4,4,4,1,2,4,2,2,3,3,5,4,4,2,39,13.0,1
disloyal Customer,19,Business travel,Business,2450,5,5,5,4,1,5,1,1,5,2,5,4,5,1,81,66.0,1
Loyal Customer,61,Personal Travel,Eco,2431,2,5,2,2,4,2,4,4,3,3,4,5,4,4,9,7.0,0
Loyal Customer,25,Business travel,Business,2407,1,1,1,1,2,2,2,2,4,3,4,5,4,2,12,1.0,1
Loyal Customer,31,Business travel,Eco,2915,3,5,5,5,3,3,3,3,1,4,4,2,4,3,0,0.0,0
Loyal Customer,36,Personal Travel,Eco,3447,2,4,2,4,2,2,2,2,3,1,2,3,3,2,0,38.0,0
disloyal Customer,80,Business travel,Business,362,4,4,4,3,1,4,5,2,2,4,2,3,2,2,0,0.0,0
Loyal Customer,41,Business travel,Business,584,1,1,1,1,4,5,5,5,5,4,5,5,5,4,0,2.0,1
Loyal Customer,49,Business travel,Business,2207,0,5,0,2,3,4,4,5,5,5,5,4,5,4,11,0.0,1
disloyal Customer,20,Business travel,Business,1546,5,4,5,5,1,5,1,1,5,5,5,3,4,1,0,0.0,1
disloyal Customer,38,Business travel,Business,1265,4,4,4,1,2,4,2,2,3,2,4,3,5,2,6,1.0,0
disloyal Customer,42,Business travel,Eco,1224,2,0,2,4,4,2,4,4,1,4,1,3,3,4,0,0.0,0
Loyal Customer,31,Personal Travel,Eco,1917,4,4,4,5,2,4,1,2,4,2,5,5,4,2,0,0.0,1
Loyal Customer,58,Personal Travel,Eco,1752,3,1,3,4,2,3,1,2,2,4,3,4,3,2,0,0.0,0
Loyal Customer,37,Business travel,Business,3168,0,1,1,4,4,2,4,1,1,1,1,5,1,1,13,4.0,1
Loyal Customer,37,Business travel,Business,3407,4,4,4,4,3,4,5,4,4,4,4,3,4,4,115,103.0,1
Loyal Customer,39,Personal Travel,Eco,1521,4,5,4,3,3,4,3,3,4,2,5,3,2,3,0,0.0,0
Loyal Customer,48,Business travel,Business,1636,1,1,1,1,4,3,5,2,2,2,2,3,2,4,0,0.0,1
Loyal Customer,70,Personal Travel,Eco,217,4,4,3,4,4,3,5,2,2,2,2,4,2,1,43,44.0,1
Loyal Customer,49,Business travel,Business,1599,2,2,2,2,2,5,4,5,5,4,5,5,5,4,0,0.0,1
Loyal Customer,37,Personal Travel,Eco,1981,3,3,3,3,5,5,4,4,4,4,4,5,4,5,0,0.0,1
disloyal Customer,19,Business travel,Eco,3602,5,5,5,1,1,5,1,1,4,5,4,4,5,1,0,0.0,1
Loyal Customer,42,Business travel,Business,3686,5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92.0,1
Loyal Customer,27,Personal Travel,Eco,2452,5,5,5,5,5,5,4,3,3,3,3,3,3,5,0,0.0,1
Loyal Customer,46,Business travel,Eco,1016,2,4,4,4,4,3,3,2,2,2,2,3,2,3,58,62.0,0
Loyal Customer,56,Business travel,Business,1640,5,5,5,5,4,5,5,4,4,4,5,3,4,5,0,0.0,1
Loyal Customer,47,Business travel,Business,1788,4,4,2,4,5,5,4,2,2,2,2,5,2,5,0,0.0,1
disloyal Customer,9,Business travel,Eco,2539,3,3,3,2,2,3,2,2,2,2,2,4,4,2,2,0.0,0
Loyal Customer,37,Business travel,Business,1643,1,3,1,1,3,3,4,3,3,4,3,4,3,4,15,23.0,1
Loyal Customer,47,Business travel,Business,3732,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,3.0,1
Loyal Customer,28,Business travel,Business,5498,2,2,2,2,5,5,5,5,5,5,5,4,5,5,19,6.0,1
Loyal Customer,68,Personal Travel,Eco,2933,5,2,5,4,4,5,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,72,Business travel,Business,385,3,3,3,3,4,4,4,2,2,2,2,3,2,4,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,1977,3,4,3,1,2,3,2,2,4,2,4,5,5,2,12,11.0,0
Loyal Customer,38,Business travel,Eco,1242,4,5,5,5,4,4,4,4,5,3,2,4,4,4,0,0.0,1
Loyal Customer,58,Personal Travel,Eco Plus,1902,4,5,5,1,1,5,1,1,3,2,4,3,5,1,0,0.0,1
disloyal Customer,45,Business travel,Business,1562,1,1,1,4,4,1,2,4,4,4,4,3,4,4,56,44.0,0
Loyal Customer,55,Business travel,Business,333,2,2,2,2,4,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,46,Business travel,Business,3074,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0.0,1
disloyal Customer,38,Business travel,Eco,2099,4,4,4,3,4,4,4,4,4,2,1,3,1,4,0,0.0,0
Loyal Customer,38,Business travel,Eco,1907,2,2,2,2,2,2,2,2,3,4,2,2,3,2,0,0.0,0
disloyal Customer,22,Business travel,Eco,1439,4,5,4,5,2,4,2,2,3,2,1,5,3,2,0,0.0,1
Loyal Customer,24,Personal Travel,Eco,2070,4,4,3,4,4,4,5,5,5,5,5,3,5,3,126,112.0,1
disloyal Customer,37,Business travel,Eco Plus,2120,4,4,4,3,2,4,2,2,3,1,3,4,3,2,23,18.0,0
disloyal Customer,38,Business travel,Eco,1476,4,4,5,3,3,5,3,3,3,4,3,1,3,3,0,0.0,0
Loyal Customer,29,Business travel,Eco Plus,2055,4,3,3,3,4,4,4,4,2,2,1,2,1,4,1,0.0,1
disloyal Customer,40,Business travel,Business,1463,5,5,5,3,1,5,1,1,1,5,4,4,3,1,0,0.0,1
Loyal Customer,45,Business travel,Business,2366,0,4,0,3,2,4,5,4,4,1,1,5,4,3,0,0.0,1
Loyal Customer,70,Personal Travel,Eco,1604,3,5,3,2,3,3,3,3,5,2,5,4,4,3,46,71.0,0
Loyal Customer,39,Business travel,Business,98,4,4,4,4,2,5,5,4,4,4,4,5,4,4,14,10.0,1
Loyal Customer,47,Business travel,Business,3215,3,2,2,2,2,2,3,3,3,3,3,2,3,4,6,0.0,0
Loyal Customer,41,Business travel,Business,1861,1,1,1,1,4,5,5,4,4,4,4,4,4,5,38,22.0,1
disloyal Customer,28,Business travel,Business,3020,2,2,2,2,1,2,1,1,3,3,4,5,4,1,36,50.0,0
Loyal Customer,54,Personal Travel,Eco,2035,1,4,1,4,1,1,1,1,3,3,5,5,4,1,0,0.0,0
Loyal Customer,59,Business travel,Business,3723,2,2,2,2,3,4,5,5,5,5,5,4,5,3,55,49.0,1
Loyal Customer,59,Business travel,Business,2617,3,3,3,3,3,4,4,2,2,2,2,3,2,5,0,0.0,1
Loyal Customer,25,Personal Travel,Business,1138,4,4,4,4,4,4,4,4,5,2,4,5,5,4,0,0.0,0
disloyal Customer,25,Business travel,Eco,2062,3,4,3,3,1,3,1,1,1,5,3,4,3,1,86,127.0,0
disloyal Customer,23,Business travel,Eco,1329,1,0,1,4,2,1,2,2,3,5,5,5,4,2,17,69.0,0
Loyal Customer,43,Personal Travel,Eco,2946,3,5,3,3,5,3,5,5,3,5,3,3,5,5,37,37.0,0
disloyal Customer,25,Business travel,Eco,3977,2,2,2,4,2,2,2,4,1,4,4,2,4,2,0,0.0,0
Loyal Customer,37,Business travel,Business,1194,3,1,1,1,1,2,3,3,3,3,3,2,3,4,20,14.0,0
Loyal Customer,50,Business travel,Eco Plus,1391,3,5,5,5,3,3,3,3,4,1,4,3,4,3,0,0.0,0
Loyal Customer,57,Personal Travel,Eco Plus,403,4,4,5,3,3,5,3,3,4,3,5,3,4,3,0,0.0,1
Loyal Customer,8,Personal Travel,Eco,1465,5,3,5,3,5,4,2,2,2,5,2,2,2,2,0,13.0,1
Loyal Customer,47,Personal Travel,Eco,597,1,1,1,1,2,4,4,3,3,4,3,4,3,4,0,0.0,1
Loyal Customer,13,Personal Travel,Eco,2985,4,2,5,2,4,5,4,4,5,4,1,2,4,4,13,4.0,1
Loyal Customer,48,Business travel,Business,3380,4,4,4,4,5,2,4,5,5,5,5,3,5,3,112,130.0,1
Loyal Customer,51,Business travel,Business,1798,1,1,1,1,4,3,4,5,5,5,5,5,5,5,22,24.0,1
Loyal Customer,41,Personal Travel,Eco,1082,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,53,Business travel,Business,3079,3,3,3,3,4,4,4,3,3,3,3,4,3,5,0,0.0,1
Loyal Customer,48,Business travel,Eco,234,4,4,4,4,5,4,2,4,4,4,4,3,4,1,0,0.0,1
Loyal Customer,48,Personal Travel,Eco,609,4,1,4,1,3,1,1,2,2,4,2,1,2,1,1,0.0,0
disloyal Customer,49,Business travel,Business,2570,3,3,3,1,2,3,2,2,3,5,4,5,4,2,0,0.0,0
Loyal Customer,16,Business travel,Business,2063,1,5,5,5,1,1,1,1,3,2,3,4,4,1,0,0.0,0
Loyal Customer,21,Personal Travel,Eco,3555,3,1,3,1,3,1,2,4,3,2,2,2,1,2,0,1.0,0
Loyal Customer,41,Business travel,Business,3246,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,2285,4,5,5,3,4,5,4,4,3,5,1,2,4,4,0,0.0,0
Loyal Customer,41,Business travel,Business,1811,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,30,Business travel,Business,4745,4,4,4,4,4,4,4,4,5,5,5,5,5,4,100,101.0,1
Loyal Customer,38,Personal Travel,Eco,1433,3,1,3,3,1,3,1,1,4,5,4,4,3,1,0,0.0,0
disloyal Customer,23,Business travel,Eco,1082,3,0,3,2,2,3,2,2,3,3,4,5,5,2,0,0.0,0
Loyal Customer,41,Business travel,Business,279,0,0,0,4,2,1,5,2,2,2,4,1,2,1,0,0.0,1
Loyal Customer,54,Business travel,Eco,2627,1,3,3,3,1,1,1,1,4,2,3,3,4,1,11,38.0,0
Loyal Customer,33,Business travel,Eco,1642,3,5,5,5,3,3,3,3,2,4,3,4,2,3,13,17.0,0
Loyal Customer,24,Business travel,Eco,2156,2,2,2,2,2,3,3,2,2,2,3,1,4,2,0,6.0,0
disloyal Customer,38,Business travel,Eco,2148,4,1,4,3,2,4,4,2,4,2,4,1,3,2,0,1.0,1
Loyal Customer,49,Personal Travel,Eco,1958,1,5,1,3,5,1,5,5,5,4,5,3,4,5,44,41.0,0
Loyal Customer,50,Business travel,Business,678,1,1,1,1,4,1,1,3,3,4,3,4,3,1,0,8.0,1
Loyal Customer,51,Personal Travel,Eco,1062,4,3,4,3,2,3,5,4,4,4,4,2,4,2,0,9.0,0
Loyal Customer,33,Personal Travel,Eco,2971,5,5,5,2,5,5,3,5,3,3,5,5,4,5,5,4.0,1
Loyal Customer,48,Business travel,Business,1849,3,3,3,3,3,5,4,5,5,5,5,3,5,5,5,10.0,1
Loyal Customer,37,Business travel,Business,6139,2,2,2,2,4,4,4,4,5,5,4,4,3,4,6,0.0,1
Loyal Customer,18,Personal Travel,Eco,1966,2,3,2,5,2,2,2,2,2,2,1,5,2,2,28,18.0,0
Loyal Customer,20,Personal Travel,Eco,2941,1,5,1,4,1,1,1,1,3,5,4,4,5,1,37,68.0,0
Loyal Customer,56,Business travel,Business,499,1,1,1,1,4,5,4,5,5,5,5,4,5,4,2,0.0,1
Loyal Customer,42,Personal Travel,Eco,1535,3,5,3,1,3,3,3,3,5,5,4,3,5,3,19,18.0,0
Loyal Customer,53,Business travel,Business,1836,1,5,5,5,3,3,2,1,1,2,1,3,1,4,0,0.0,0
Loyal Customer,32,Business travel,Business,3415,2,4,4,4,2,3,2,2,1,5,3,2,3,2,14,21.0,0
Loyal Customer,31,Personal Travel,Business,1599,0,1,0,3,2,0,2,2,4,2,3,3,3,2,10,0.0,1
Loyal Customer,39,Business travel,Business,3637,4,4,3,4,4,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,33,Business travel,Business,3860,0,0,0,1,2,5,5,1,1,1,1,5,1,3,27,38.0,1
Loyal Customer,56,Business travel,Business,2337,4,1,4,4,4,4,4,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,16,Business travel,Eco Plus,1796,4,2,2,2,4,4,5,4,5,4,5,2,3,4,0,1.0,1
Loyal Customer,47,Business travel,Business,2321,5,5,5,5,5,5,5,4,4,5,4,5,4,3,86,65.0,1
Loyal Customer,41,Business travel,Business,426,4,4,4,4,3,4,4,5,5,5,5,3,5,5,8,8.0,1
Loyal Customer,48,Business travel,Business,3233,3,3,3,3,3,5,4,5,5,5,5,5,5,3,30,26.0,1
Loyal Customer,43,Personal Travel,Eco,2527,2,4,3,3,2,3,2,2,5,4,5,4,5,2,0,12.0,0
disloyal Customer,20,Business travel,Eco,1608,3,4,3,3,2,3,2,2,5,4,2,3,2,2,0,0.0,0
Loyal Customer,35,Business travel,Eco,1999,4,1,1,1,4,4,4,4,1,4,4,4,1,4,202,213.0,1
Loyal Customer,43,Business travel,Business,520,3,3,3,3,5,4,4,4,4,4,4,4,4,1,0,0.0,1
Loyal Customer,27,Personal Travel,Eco,2314,3,5,3,5,2,3,2,2,5,2,4,5,5,2,22,0.0,0
Loyal Customer,51,Business travel,Business,433,2,2,2,2,3,5,5,5,5,5,5,3,5,4,50,41.0,1
Loyal Customer,40,Personal Travel,Eco,1928,4,4,4,4,3,5,5,5,5,5,5,1,5,3,0,0.0,1
Loyal Customer,22,Business travel,Business,2160,5,5,5,5,3,4,3,3,5,2,4,5,5,3,0,0.0,1
Loyal Customer,31,Business travel,Business,2917,2,2,2,2,5,5,5,5,4,2,4,3,4,5,0,0.0,1
Loyal Customer,31,Business travel,Business,3697,5,5,5,5,4,4,4,4,3,2,5,4,4,4,0,0.0,1
Loyal Customer,40,Business travel,Business,3893,2,2,2,2,4,4,5,3,3,3,3,3,3,4,48,41.0,1
Loyal Customer,22,Business travel,Business,2203,1,4,3,4,1,1,1,1,4,4,4,1,4,1,0,3.0,0
Loyal Customer,48,Business travel,Business,1536,4,4,4,4,3,4,4,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,43,Personal Travel,Eco,1893,3,5,0,4,3,0,3,3,2,4,3,4,3,3,0,0.0,0
Loyal Customer,34,Business travel,Business,89,3,3,3,3,1,3,4,4,4,4,5,2,4,2,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,1992,3,5,3,1,4,3,3,4,1,5,1,2,2,4,0,6.0,0
Loyal Customer,50,Business travel,Business,1589,4,4,4,4,4,4,5,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,45,Business travel,Business,1670,4,4,4,4,5,1,2,4,4,4,4,1,4,4,0,0.0,1
Loyal Customer,16,Business travel,Business,3480,2,3,5,3,2,2,2,2,1,3,3,3,3,2,0,14.0,0
disloyal Customer,43,Business travel,Eco,2237,3,3,3,3,1,3,1,1,4,1,5,4,3,1,0,10.0,0
Loyal Customer,51,Personal Travel,Eco,2045,1,4,1,1,4,1,4,4,4,5,4,4,4,4,17,24.0,0
disloyal Customer,22,Business travel,Eco,1214,1,1,1,4,1,1,1,1,3,4,3,2,4,1,26,9.0,0
Loyal Customer,9,Business travel,Business,3702,2,2,2,2,5,5,5,5,3,2,5,4,5,5,0,5.0,1
Loyal Customer,46,Business travel,Business,2687,2,2,2,2,5,4,4,5,5,5,5,3,5,3,6,0.0,1
disloyal Customer,22,Business travel,Eco,1465,4,5,4,3,4,4,4,4,4,2,4,5,4,4,0,0.0,1
disloyal Customer,38,Business travel,Eco,1394,3,2,3,4,1,3,1,1,4,4,3,3,3,1,0,0.0,0
Loyal Customer,54,Business travel,Eco Plus,1363,2,3,3,3,1,2,1,1,4,1,4,4,4,1,0,0.0,0
Loyal Customer,40,Business travel,Eco,1748,1,1,1,1,1,1,1,1,4,4,3,4,4,1,0,0.0,0
Loyal Customer,49,Personal Travel,Business,617,3,2,3,2,3,3,3,3,1,4,2,2,1,3,0,0.0,1
Loyal Customer,13,Personal Travel,Eco,1388,3,3,3,4,5,3,3,5,1,1,4,2,4,5,11,7.0,0
Loyal Customer,53,Personal Travel,Eco,1747,2,4,2,3,3,2,3,3,3,2,3,3,4,3,20,8.0,0
Loyal Customer,22,Business travel,Business,4090,1,1,1,1,5,5,5,5,2,4,4,1,1,5,0,0.0,1
Loyal Customer,59,Business travel,Business,618,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,39,Business travel,Business,1975,1,1,1,1,2,5,5,4,4,4,4,4,4,4,83,95.0,1
Loyal Customer,49,Business travel,Business,3786,1,1,1,1,3,5,4,5,5,5,5,4,5,5,4,9.0,1
Loyal Customer,13,Business travel,Eco,3932,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,1431,3,0,3,5,2,3,2,2,5,3,4,4,5,2,0,1.0,0
disloyal Customer,26,Business travel,Eco,1998,1,1,1,3,2,1,2,2,2,4,3,2,3,2,2,0.0,0
Loyal Customer,28,Business travel,Business,4968,3,5,3,3,4,4,4,4,5,2,5,5,4,4,0,0.0,1
Loyal Customer,65,Business travel,Eco,277,3,2,2,2,1,4,4,2,2,3,2,4,2,4,0,0.0,0
Loyal Customer,56,Business travel,Business,1057,1,1,2,1,4,4,4,3,3,4,3,3,3,3,0,0.0,1
Loyal Customer,41,Business travel,Business,102,5,5,5,5,2,4,4,5,5,5,5,4,5,4,47,49.0,1
Loyal Customer,55,Business travel,Eco Plus,2120,3,1,5,1,3,3,3,1,4,4,4,3,4,3,324,290.0,0
disloyal Customer,38,Business travel,Business,3426,1,1,1,3,1,5,5,5,5,4,4,5,3,5,30,46.0,0
Loyal Customer,62,Personal Travel,Eco,1574,5,4,5,4,5,5,2,5,3,4,5,5,5,5,9,0.0,1
Loyal Customer,55,Business travel,Business,1407,1,5,5,5,1,3,3,1,1,1,1,2,1,2,0,0.0,0
Loyal Customer,50,Business travel,Business,1230,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,53,Business travel,Eco,641,4,2,2,2,4,3,3,4,4,4,4,2,4,4,0,0.0,1
disloyal Customer,37,Business travel,Business,1589,4,4,4,1,5,4,5,5,5,2,4,3,5,5,0,0.0,0
Loyal Customer,52,Business travel,Business,551,4,4,4,4,4,5,4,4,4,4,4,5,4,3,0,5.0,1
Loyal Customer,37,Business travel,Eco,2892,2,5,4,5,2,2,2,2,2,3,4,1,4,2,17,36.0,0
Loyal Customer,49,Business travel,Business,2489,5,5,5,5,3,5,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,1355,5,2,3,3,3,3,2,3,4,2,2,1,4,3,0,0.0,1
disloyal Customer,26,Business travel,Eco,1959,4,2,4,3,5,4,5,5,1,4,4,1,4,5,0,0.0,0
Loyal Customer,10,Personal Travel,Eco,1190,2,4,2,3,3,2,2,3,5,4,4,3,4,3,8,4.0,0
Loyal Customer,21,Personal Travel,Eco,1759,1,1,1,1,5,4,4,5,5,5,4,3,5,5,0,0.0,1
Loyal Customer,50,Business travel,Eco,2253,1,5,5,5,1,1,1,1,3,5,3,4,2,1,0,0.0,0
Loyal Customer,52,Business travel,Business,706,5,5,5,5,3,4,4,4,4,4,4,4,4,4,18,2.0,1
Loyal Customer,58,Business travel,Business,3018,1,5,5,5,1,4,3,3,3,3,1,4,3,4,6,9.0,0
Loyal Customer,53,Personal Travel,Eco,2218,5,1,5,2,2,1,2,2,2,3,1,4,1,2,0,0.0,1
disloyal Customer,29,Business travel,Eco,2454,3,3,3,4,3,3,3,3,1,3,3,3,2,3,0,0.0,0
Loyal Customer,46,Business travel,Eco,633,4,1,1,1,2,2,2,4,4,4,4,2,4,3,1,0.0,0
Loyal Customer,52,Business travel,Business,365,0,0,0,3,2,4,5,2,2,2,2,4,2,5,11,15.0,1
Loyal Customer,47,Personal Travel,Eco,269,0,3,0,4,4,0,5,4,4,5,5,4,1,4,29,15.0,1
disloyal Customer,25,Business travel,Business,1726,3,4,3,5,4,3,4,4,4,5,4,3,5,4,0,0.0,0
Loyal Customer,45,Business travel,Business,3093,1,1,5,1,3,5,4,3,3,3,3,5,3,3,0,0.0,1
Loyal Customer,59,Personal Travel,Eco,2317,5,5,5,5,5,3,3,5,5,3,5,3,5,3,11,3.0,1
disloyal Customer,24,Business travel,Eco Plus,2511,4,0,3,2,2,3,2,2,4,2,2,1,2,2,0,0.0,0
Loyal Customer,42,Business travel,Business,275,1,1,1,1,2,4,4,5,5,5,5,4,5,3,2,4.0,1
disloyal Customer,37,Business travel,Eco,1760,2,3,1,3,1,4,4,4,4,4,4,4,4,4,180,217.0,0
disloyal Customer,20,Business travel,Eco,2054,3,0,2,4,2,3,4,3,2,4,4,4,5,4,169,172.0,0
Loyal Customer,52,Business travel,Business,1847,2,2,2,2,3,4,4,3,3,3,3,5,3,5,0,0.0,1
Loyal Customer,60,Business travel,Business,2461,2,4,3,4,2,3,3,3,3,3,2,2,3,4,0,0.0,0
Loyal Customer,36,Business travel,Eco,2627,4,4,4,4,4,4,4,4,2,3,2,3,2,4,0,0.0,1
Loyal Customer,47,Business travel,Business,1768,5,5,5,5,3,5,5,5,5,5,5,5,5,4,11,15.0,1
Loyal Customer,49,Business travel,Business,606,5,5,5,5,3,5,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,50,Business travel,Eco,835,3,3,3,3,4,3,3,3,3,3,3,2,3,2,94,79.0,0
Loyal Customer,21,Business travel,Business,1795,1,1,1,1,4,5,4,4,3,4,5,3,5,4,0,0.0,1
Loyal Customer,41,Business travel,Business,809,5,5,5,5,5,5,4,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,1541,1,1,1,1,2,4,4,3,3,4,5,4,3,4,91,109.0,1
Loyal Customer,45,Business travel,Business,2320,2,2,2,2,3,4,4,5,5,5,5,3,5,3,22,5.0,1
Loyal Customer,56,Personal Travel,Eco,946,4,4,3,4,4,3,3,2,2,2,2,4,2,4,0,19.0,1
Loyal Customer,39,Business travel,Business,1638,5,5,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,37,Business travel,Eco,2129,4,3,3,3,4,4,4,4,5,4,1,3,5,4,0,0.0,1
disloyal Customer,18,Business travel,Business,1539,5,4,5,3,3,5,3,3,3,2,5,5,4,3,0,0.0,1
Loyal Customer,39,Personal Travel,Eco,1329,2,4,2,4,4,2,4,4,2,5,3,1,3,4,0,0.0,0
Loyal Customer,26,Personal Travel,Eco,1666,4,4,4,5,4,4,4,4,5,2,3,4,3,4,0,2.0,0
Loyal Customer,49,Business travel,Eco,290,4,2,2,2,1,4,1,4,4,4,4,1,4,4,10,18.0,1
Loyal Customer,35,Business travel,Eco,1369,3,2,2,2,3,3,3,3,4,2,3,5,3,3,0,0.0,1
Loyal Customer,48,Business travel,Business,406,5,5,5,5,4,5,5,4,4,4,4,3,4,3,7,0.0,1
Loyal Customer,41,Business travel,Business,1554,5,5,5,5,4,4,4,4,4,4,4,3,4,3,6,0.0,1
Loyal Customer,48,Personal Travel,Eco Plus,1178,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,14,Personal Travel,Eco,3008,1,1,1,1,4,3,5,3,3,3,3,3,3,4,3,0.0,1
Loyal Customer,52,Business travel,Eco Plus,892,4,5,5,5,4,4,3,4,4,4,4,4,4,4,9,0.0,1
disloyal Customer,10,Business travel,Eco,2587,3,3,3,3,3,3,5,3,2,3,3,5,4,5,263,257.0,0
Loyal Customer,30,Business travel,Business,1835,4,4,4,4,5,5,5,5,1,5,5,1,2,5,0,0.0,1
