Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,62,Business travel,Business,387,4,5,5,5,3,4,3,4,4,4,4,2,4,2,0,0.0,0
disloyal Customer,18,Business travel,Eco,1396,3,0,2,2,5,2,5,5,4,5,3,2,3,5,0,0.0,0
disloyal Customer,14,Business travel,Eco,1381,4,0,4,1,4,4,4,4,4,3,5,3,5,4,31,14.0,1
Loyal Customer,65,Personal Travel,Eco,2562,3,4,3,4,3,3,3,3,2,5,2,1,4,3,0,0.0,0
Loyal Customer,58,Business travel,Business,2776,4,4,4,4,5,5,5,4,4,4,4,4,4,4,11,6.0,1
Loyal Customer,41,Personal Travel,Eco,1961,4,4,4,2,4,4,4,4,3,5,4,3,4,4,52,49.0,0
Loyal Customer,42,Business travel,Business,3157,2,1,1,1,2,3,4,2,2,2,2,1,2,3,0,8.0,0
disloyal Customer,25,Business travel,Business,1830,3,5,3,5,2,3,2,2,4,5,5,5,5,2,0,0.0,0
Loyal Customer,46,Business travel,Business,2421,3,3,2,3,2,5,5,3,3,3,3,3,3,4,42,30.0,1
Loyal Customer,54,Business travel,Business,771,1,1,1,1,2,4,4,4,4,5,4,3,4,5,0,0.0,1
Loyal Customer,28,Personal Travel,Eco Plus,2053,1,5,1,3,1,2,2,3,2,5,4,2,5,2,135,142.0,0
Loyal Customer,52,Business travel,Eco Plus,1564,3,5,5,5,2,3,2,2,1,2,3,2,3,2,6,20.0,0
disloyal Customer,27,Business travel,Business,3175,4,4,4,4,4,4,4,4,5,4,3,5,4,4,21,4.0,1
Loyal Customer,42,Business travel,Business,327,0,0,0,3,3,5,4,2,2,2,2,4,2,4,0,0.0,1
disloyal Customer,24,Business travel,Eco,2114,4,4,4,1,3,4,3,3,5,5,4,4,5,3,27,27.0,0
Loyal Customer,36,Business travel,Eco,2295,3,4,4,4,3,3,3,3,2,1,3,2,3,3,21,56.0,0
disloyal Customer,22,Business travel,Eco,1617,3,4,3,1,4,3,4,4,5,4,5,5,5,4,0,0.0,0
Loyal Customer,8,Personal Travel,Eco Plus,943,1,5,1,5,5,1,5,5,5,1,2,1,1,5,0,0.0,0
Loyal Customer,18,Personal Travel,Eco,2415,2,2,2,2,5,4,2,4,4,4,5,1,4,5,14,0.0,1
Loyal Customer,56,Business travel,Business,2173,3,3,3,3,4,4,4,4,4,4,4,5,4,3,0,2.0,1
Loyal Customer,43,Business travel,Business,2772,5,5,5,5,4,4,4,4,4,4,5,3,4,4,33,34.0,1
disloyal Customer,23,Business travel,Eco,1902,3,3,3,4,3,1,1,4,2,4,3,1,1,1,202,190.0,0
Loyal Customer,61,Personal Travel,Eco,1137,3,3,3,3,4,4,4,4,1,4,3,2,2,4,0,0.0,1
disloyal Customer,26,Business travel,Business,1310,4,0,4,4,5,4,5,5,4,2,4,4,5,5,17,6.0,1
Loyal Customer,51,Business travel,Business,1795,5,5,5,5,3,5,4,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,44,Personal Travel,Eco,433,2,5,5,5,1,5,1,2,2,2,2,5,2,5,17,12.0,1
Loyal Customer,44,Business travel,Eco,300,5,1,1,1,1,1,5,5,5,5,5,1,5,2,48,38.0,1
Loyal Customer,54,Business travel,Eco Plus,118,5,2,2,2,4,4,1,5,5,5,5,4,5,1,0,0.0,1
Loyal Customer,45,Business travel,Business,1494,5,5,5,5,4,4,4,1,1,2,1,5,1,4,0,0.0,1
Loyal Customer,22,Business travel,Business,1992,5,1,1,1,5,4,5,5,2,5,4,2,3,5,0,0.0,0
Loyal Customer,18,Business travel,Business,3461,3,2,2,2,3,3,3,4,3,4,3,3,2,3,184,183.0,0
Loyal Customer,16,Business travel,Eco,2015,1,5,5,5,1,1,2,1,1,1,3,2,3,1,5,11.0,0
Loyal Customer,45,Business travel,Business,2203,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,60,Business travel,Eco,1578,4,1,5,1,4,4,4,4,5,5,2,1,1,4,0,0.0,1
disloyal Customer,42,Business travel,Eco,1600,2,2,2,3,1,2,1,1,3,3,4,4,3,1,10,0.0,0
Loyal Customer,51,Business travel,Eco,1240,2,2,5,2,3,3,5,2,2,2,2,3,2,4,0,0.0,1
disloyal Customer,27,Business travel,Business,1741,2,2,2,3,4,2,5,4,2,5,2,4,3,4,0,0.0,0
Loyal Customer,21,Personal Travel,Eco,3880,1,4,1,4,1,3,3,1,2,3,4,3,1,3,158,130.0,0
Loyal Customer,58,Business travel,Business,991,4,4,3,4,5,5,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,53,Personal Travel,Eco,1651,1,5,1,4,1,1,1,1,5,2,1,3,1,1,36,34.0,0
Loyal Customer,30,Business travel,Business,3596,1,1,1,1,5,5,5,5,5,3,5,5,5,5,0,0.0,1
disloyal Customer,29,Business travel,Business,2293,4,4,4,5,1,4,5,1,3,2,5,3,5,1,0,9.0,0
Loyal Customer,45,Business travel,Business,2245,1,1,1,1,5,4,5,5,5,5,4,4,5,3,22,27.0,1
Loyal Customer,31,Personal Travel,Eco Plus,1334,4,1,1,3,3,1,3,3,2,2,2,4,2,3,0,0.0,1
Loyal Customer,27,Personal Travel,Eco,1478,1,1,1,1,5,1,5,4,4,4,4,3,4,1,0,31.0,1
Loyal Customer,16,Personal Travel,Business,1915,4,5,4,2,3,4,3,3,4,5,4,4,4,3,0,0.0,0
Loyal Customer,31,Business travel,Business,3666,2,2,5,2,3,4,3,3,2,2,1,3,1,3,0,0.0,1
Loyal Customer,38,Business travel,Eco Plus,1911,4,4,4,4,4,4,4,4,1,2,5,4,2,4,12,19.0,1
Loyal Customer,8,Personal Travel,Eco,2832,2,4,2,5,1,2,1,1,3,2,4,5,5,1,4,11.0,0
Loyal Customer,29,Business travel,Business,1978,2,1,1,1,2,2,2,2,3,5,3,4,3,2,6,16.0,0
Loyal Customer,58,Business travel,Business,1828,5,5,5,5,2,5,2,3,3,3,3,4,3,2,6,4.0,1
disloyal Customer,27,Business travel,Eco,2067,2,0,2,2,3,2,2,3,4,2,2,5,1,3,0,0.0,0
Loyal Customer,58,Business travel,Eco Plus,1918,3,3,3,3,3,3,3,3,1,1,3,2,3,3,3,0.0,0
disloyal Customer,25,Business travel,Eco,1123,1,2,1,3,3,1,3,3,2,3,4,4,3,3,0,8.0,0
Loyal Customer,67,Personal Travel,Eco,1779,3,4,3,2,4,3,5,4,4,5,5,5,4,4,13,8.0,0
Loyal Customer,18,Personal Travel,Eco Plus,1639,1,0,1,4,2,1,2,2,1,2,4,1,4,2,3,25.0,0
Loyal Customer,51,Business travel,Eco,949,2,1,1,1,5,3,2,2,2,2,2,3,2,3,47,29.0,0
Loyal Customer,50,Personal Travel,Eco,2114,4,1,5,2,4,3,3,3,3,5,3,4,3,3,15,0.0,1
Loyal Customer,51,Business travel,Business,803,3,3,2,3,5,4,5,5,5,5,5,4,5,3,17,8.0,1
disloyal Customer,22,Business travel,Eco,1574,2,2,2,2,3,2,3,3,4,1,3,3,3,3,0,0.0,0
Loyal Customer,17,Personal Travel,Eco,3739,5,4,5,4,1,5,1,1,1,5,3,1,4,1,0,0.0,1
disloyal Customer,35,Business travel,Business,2296,4,4,4,4,2,4,2,2,4,5,5,4,4,2,0,0.0,0
Loyal Customer,42,Business travel,Business,2088,0,0,0,3,4,5,4,3,2,4,4,4,3,4,183,187.0,1
Loyal Customer,59,Business travel,Eco Plus,1806,4,5,5,5,4,4,4,4,1,5,3,5,5,4,0,8.0,1
Loyal Customer,43,Business travel,Business,1726,1,1,1,1,3,4,5,4,4,4,4,5,4,4,5,5.0,1
Loyal Customer,51,Business travel,Business,2395,3,3,3,3,4,5,5,3,3,3,3,3,3,4,0,0.0,1
Loyal Customer,51,Business travel,Business,1947,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,1.0,1
Loyal Customer,33,Business travel,Eco,1233,4,3,4,3,4,4,4,4,3,1,3,1,4,4,0,0.0,0
disloyal Customer,35,Business travel,Eco,2911,2,2,2,5,2,2,3,2,2,3,3,5,1,2,0,0.0,0
Loyal Customer,41,Business travel,Eco,4032,4,1,1,1,4,4,4,1,5,4,1,4,5,4,0,0.0,1
Loyal Customer,54,Business travel,Business,1769,3,3,3,3,2,3,4,5,5,5,5,4,5,3,31,36.0,1
Loyal Customer,66,Personal Travel,Eco,353,5,5,5,5,4,3,4,4,4,5,4,2,4,4,46,41.0,1
Loyal Customer,44,Business travel,Business,492,5,5,5,5,1,2,1,4,4,5,4,1,4,3,50,37.0,1
Loyal Customer,30,Personal Travel,Eco,1125,2,2,2,2,2,4,4,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,25,Personal Travel,Eco Plus,1637,4,4,3,4,4,3,4,4,4,2,5,5,5,4,0,0.0,0
Loyal Customer,7,Personal Travel,Eco,1558,4,1,4,2,1,2,2,5,5,4,5,2,5,2,29,31.0,1
disloyal Customer,11,Business travel,Eco,1606,1,1,1,4,3,1,3,3,4,4,4,1,3,3,32,34.0,0
Loyal Customer,63,Personal Travel,Eco,221,3,3,3,3,4,1,2,4,4,4,4,2,4,5,23,25.0,1
Loyal Customer,69,Personal Travel,Eco,1115,4,3,3,3,3,3,3,4,4,3,4,3,4,1,0,0.0,1
Loyal Customer,47,Business travel,Business,1059,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0.0,1
disloyal Customer,21,Business travel,Eco,1829,3,3,3,3,2,3,2,2,2,4,4,3,3,2,0,0.0,0
disloyal Customer,26,Business travel,Business,1382,2,5,3,2,2,3,4,2,5,4,5,3,4,2,0,0.0,0
Loyal Customer,53,Personal Travel,Eco Plus,2306,4,5,4,1,3,5,5,5,5,4,5,3,5,3,3,0.0,1
Loyal Customer,37,Business travel,Business,209,2,2,2,2,2,2,2,5,5,5,5,3,5,1,0,0.0,1
Loyal Customer,35,Business travel,Business,3548,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,5.0,1
Loyal Customer,38,Business travel,Business,614,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,37,Personal Travel,Eco,1534,2,4,2,3,4,2,4,4,3,4,4,5,5,4,0,0.0,0
Loyal Customer,37,Business travel,Business,2414,2,2,2,2,5,3,1,4,4,4,4,1,4,5,94,86.0,1
disloyal Customer,23,Business travel,Eco,2687,3,3,3,3,3,3,3,3,5,2,1,5,3,3,0,0.0,0
Loyal Customer,49,Business travel,Business,2177,5,5,5,5,5,5,5,5,5,5,5,5,5,3,9,1.0,1
disloyal Customer,22,Business travel,Business,1360,0,0,0,1,4,0,4,4,1,4,5,1,2,4,0,0.0,1
disloyal Customer,47,Business travel,Business,2423,2,2,2,2,5,2,2,5,3,2,5,3,5,5,20,26.0,0
Loyal Customer,49,Business travel,Business,1589,3,3,3,3,5,4,4,5,5,5,5,5,5,4,57,47.0,1
Loyal Customer,41,Personal Travel,Eco,3881,2,3,2,4,2,1,3,3,2,3,3,3,1,3,0,16.0,0
Loyal Customer,36,Personal Travel,Eco,2219,2,2,2,4,2,1,2,3,1,4,3,2,1,2,147,157.0,0
Loyal Customer,56,Business travel,Business,3734,1,1,1,1,3,4,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,57,Business travel,Eco Plus,559,5,5,2,5,5,5,1,4,4,5,4,3,4,2,0,0.0,1
Loyal Customer,52,Business travel,Business,2227,4,4,4,4,1,2,3,4,4,4,4,3,4,1,14,8.0,0
Loyal Customer,35,Personal Travel,Eco,1189,4,4,3,2,3,3,4,3,4,3,5,5,5,3,0,0.0,1
disloyal Customer,22,Business travel,Business,1619,5,0,5,3,2,5,2,2,4,2,5,3,5,2,0,0.0,1
Loyal Customer,34,Personal Travel,Eco,1905,4,4,4,4,1,4,1,1,1,3,4,2,3,1,9,22.0,0
Loyal Customer,49,Business travel,Business,236,3,3,3,3,5,4,5,4,4,4,5,3,4,4,0,0.0,1
Loyal Customer,68,Personal Travel,Eco,3466,3,3,3,3,3,2,2,2,2,3,4,2,2,2,0,3.0,0
Loyal Customer,37,Business travel,Business,3297,5,5,4,5,3,5,5,5,5,4,5,5,5,5,9,23.0,1
Loyal Customer,68,Personal Travel,Business,1567,2,5,2,3,4,5,5,2,2,2,2,4,2,4,0,9.0,0
Loyal Customer,69,Personal Travel,Business,1848,4,5,4,3,4,3,4,2,2,4,2,3,2,4,0,13.0,0
Loyal Customer,63,Personal Travel,Eco,709,4,5,5,5,2,5,5,4,4,4,4,1,4,2,76,57.0,1
Loyal Customer,20,Personal Travel,Eco,2060,3,2,3,3,4,3,4,4,4,2,2,4,3,4,18,10.0,0
disloyal Customer,29,Business travel,Eco,1575,1,0,1,4,3,1,3,3,5,2,1,5,4,3,0,0.0,0
disloyal Customer,27,Business travel,Eco,1656,4,3,3,3,2,3,2,2,3,1,3,2,4,2,11,24.0,0
Loyal Customer,22,Business travel,Business,2847,1,1,1,1,4,4,4,4,4,2,5,1,1,4,0,0.0,1
Loyal Customer,44,Business travel,Business,2199,2,4,4,4,1,2,2,2,2,2,2,3,2,3,44,34.0,0
Loyal Customer,54,Business travel,Eco,867,3,5,5,5,4,4,3,3,3,3,3,2,3,2,0,7.0,0
Loyal Customer,37,Business travel,Business,2866,5,5,5,5,3,5,5,3,3,4,3,4,3,5,0,0.0,1
Loyal Customer,21,Business travel,Business,1863,3,3,3,3,5,5,5,5,1,4,2,2,1,5,0,0.0,1
Loyal Customer,22,Personal Travel,Eco,1961,5,2,5,4,5,5,5,5,2,2,4,3,4,5,7,0.0,1
Loyal Customer,59,Business travel,Business,3603,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0.0,1
disloyal Customer,46,Business travel,Eco,2396,2,2,2,2,5,2,3,5,2,2,2,4,1,5,35,52.0,0
Loyal Customer,22,Personal Travel,Eco,2672,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0,1
disloyal Customer,49,Business travel,Eco Plus,2272,4,4,4,4,4,4,4,4,3,3,4,3,3,4,9,2.0,0
Loyal Customer,45,Business travel,Business,639,5,5,5,5,2,4,5,5,5,5,5,4,5,3,56,50.0,1
Loyal Customer,25,Business travel,Business,3663,2,3,3,3,2,2,2,2,3,4,4,3,3,2,67,66.0,0
Loyal Customer,65,Personal Travel,Eco,1529,3,0,3,1,1,3,1,1,5,4,4,3,4,1,0,0.0,0
Loyal Customer,50,Business travel,Eco,284,1,1,1,1,5,3,3,1,1,1,1,1,1,3,0,0.0,0
Loyal Customer,17,Personal Travel,Eco,1293,4,4,4,3,3,4,2,3,3,3,2,4,4,3,0,3.0,0
disloyal Customer,20,Business travel,Business,1401,4,0,5,5,1,5,1,1,4,4,4,5,5,1,0,1.0,1
Loyal Customer,49,Personal Travel,Eco Plus,2390,3,3,5,3,4,2,1,4,4,4,4,3,4,2,0,2.0,1
Loyal Customer,59,Business travel,Business,3960,4,4,4,4,4,5,5,5,5,4,5,5,5,3,125,121.0,1
disloyal Customer,30,Business travel,Eco,1459,3,5,3,3,5,3,5,5,3,5,3,1,3,5,0,0.0,0
Loyal Customer,26,Business travel,Business,4512,4,4,4,4,4,4,4,4,3,3,1,5,1,4,0,0.0,1
disloyal Customer,25,Business travel,Eco,2037,3,0,3,5,1,3,1,1,5,1,2,1,4,1,0,0.0,0
disloyal Customer,25,Business travel,Eco,1915,4,2,4,2,3,4,1,3,3,1,3,3,2,3,0,0.0,0
Loyal Customer,59,Business travel,Business,636,2,2,5,2,3,5,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,56,Business travel,Business,2116,5,5,5,5,2,5,5,5,5,5,5,3,5,5,63,44.0,1
Loyal Customer,16,Personal Travel,Eco,2673,4,4,4,4,1,4,1,1,5,3,4,5,5,1,0,0.0,1
Loyal Customer,15,Personal Travel,Eco,1607,4,4,4,1,3,4,3,3,3,3,4,3,5,3,0,0.0,0
disloyal Customer,35,Business travel,Eco,1370,3,3,3,4,3,3,4,3,4,1,1,5,4,3,0,0.0,0
disloyal Customer,26,Business travel,Business,2222,4,4,4,1,1,4,1,1,5,2,5,3,5,1,0,0.0,1
Loyal Customer,36,Business travel,Eco Plus,1678,3,2,2,2,3,4,3,3,3,3,3,5,5,3,0,0.0,1
disloyal Customer,57,Business travel,Eco,2992,2,2,2,4,3,2,4,3,1,3,3,4,3,3,0,0.0,0
Loyal Customer,45,Business travel,Business,349,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,35,Business travel,Business,959,2,2,2,2,1,1,2,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,39,Personal Travel,Eco Plus,3249,5,5,5,5,5,2,1,5,5,5,5,3,5,2,0,0.0,1
Loyal Customer,42,Business travel,Eco,315,4,4,4,4,5,4,4,4,4,4,4,4,4,4,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,1841,5,5,5,5,4,5,4,4,5,4,4,4,5,4,0,0.0,1
Loyal Customer,43,Business travel,Business,3355,0,4,0,3,5,4,5,3,3,3,3,5,3,3,3,2.0,1
Loyal Customer,38,Business travel,Business,2278,4,4,4,4,4,3,3,1,4,4,3,3,1,3,210,209.0,1
disloyal Customer,18,Business travel,Eco Plus,1288,2,4,2,3,3,2,5,3,1,1,4,1,3,3,0,0.0,0
Loyal Customer,61,Personal Travel,Eco,1819,5,3,5,3,5,5,5,5,2,1,3,3,4,5,8,4.0,1
Loyal Customer,39,Business travel,Business,2033,1,1,1,1,4,4,4,4,4,4,4,3,4,4,23,22.0,1
disloyal Customer,29,Business travel,Business,2341,5,5,5,1,2,5,2,2,5,3,5,5,5,2,9,8.0,1
Loyal Customer,17,Business travel,Business,2773,4,4,3,4,4,4,4,4,3,1,2,2,1,4,5,2.0,1
disloyal Customer,25,Business travel,Business,1957,3,5,3,3,1,3,1,1,5,5,4,4,5,1,0,0.0,0
Loyal Customer,61,Personal Travel,Eco,923,2,2,2,2,3,3,3,3,5,4,5,3,5,3,0,0.0,1
disloyal Customer,45,Business travel,Eco,2524,4,4,4,2,2,4,4,2,2,1,2,4,2,2,27,24.0,0
Loyal Customer,42,Business travel,Business,2522,1,1,1,1,4,4,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,58,Business travel,Business,3116,5,5,5,5,5,4,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,25,Business travel,Business,3657,2,2,2,2,4,4,4,4,4,4,4,3,5,4,0,0.0,1
Loyal Customer,69,Personal Travel,Eco,2752,1,4,1,5,2,1,2,2,4,5,5,5,4,2,0,0.0,0
disloyal Customer,14,Business travel,Eco,2314,3,3,3,3,2,3,2,2,3,1,3,3,4,2,0,0.0,0
Loyal Customer,67,Personal Travel,Eco,4468,4,4,4,4,4,1,1,3,5,3,5,1,4,1,0,0.0,0
Loyal Customer,34,Personal Travel,Eco,1740,5,2,4,3,2,3,4,2,2,4,4,3,2,2,0,0.0,1
Loyal Customer,34,Business travel,Business,280,1,1,1,1,4,3,5,4,4,5,4,1,4,2,0,8.0,1
disloyal Customer,25,Business travel,Eco,2205,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0.0,0
Loyal Customer,16,Personal Travel,Eco,1658,2,5,2,2,4,2,4,4,2,3,2,4,1,4,0,0.0,0
Loyal Customer,41,Business travel,Business,2274,3,3,3,3,5,5,5,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,39,Business travel,Business,1840,5,1,5,5,3,4,4,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,51,Business travel,Business,3948,5,5,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,51,Business travel,Business,2788,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,38,Business travel,Eco,2042,3,5,5,5,3,3,3,3,2,4,4,1,5,3,0,0.0,1
Loyal Customer,42,Business travel,Business,2798,3,3,3,3,5,5,5,4,4,4,4,4,4,3,3,37.0,1
Loyal Customer,50,Business travel,Business,3219,4,4,4,4,2,4,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,55,Business travel,Eco,2408,4,5,5,5,4,4,4,4,3,1,4,1,3,4,0,0.0,0
Loyal Customer,42,Personal Travel,Eco,360,2,2,2,2,3,4,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,35,Business travel,Business,2419,3,3,3,3,1,4,3,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,47,Business travel,Business,2803,3,3,3,3,1,3,3,4,4,3,3,1,4,1,0,0.0,0
Loyal Customer,45,Business travel,Eco,266,2,1,3,1,5,5,1,3,3,2,3,5,3,5,0,0.0,1
Loyal Customer,22,Business travel,Business,2223,2,4,4,4,2,2,2,2,3,1,3,1,4,2,1,6.0,0
disloyal Customer,20,Business travel,Eco,1772,4,4,4,5,2,4,2,2,5,2,1,5,5,2,0,0.0,1
Loyal Customer,30,Business travel,Business,2747,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7.0,0
disloyal Customer,27,Business travel,Eco,1707,4,3,4,2,3,4,3,3,3,4,1,2,2,3,0,0.0,1
Loyal Customer,25,Personal Travel,Eco,2226,1,4,1,1,1,5,5,5,5,4,5,5,4,5,154,177.0,0
Loyal Customer,30,Business travel,Business,2050,3,5,3,3,4,4,4,4,5,1,4,1,2,4,2,1.0,1
Loyal Customer,66,Personal Travel,Eco,607,4,5,4,4,4,4,5,3,3,4,3,3,3,5,105,84.0,0
disloyal Customer,45,Business travel,Eco,1513,1,3,1,3,3,1,5,3,5,4,3,3,3,3,0,0.0,0
Loyal Customer,62,Business travel,Business,3324,3,2,2,2,2,3,3,3,3,3,3,3,3,1,0,0.0,0
Loyal Customer,40,Business travel,Business,2469,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,32,Business travel,Business,3940,5,5,5,5,4,4,4,4,4,4,3,5,4,4,0,0.0,1
Loyal Customer,61,Business travel,Business,1734,2,2,5,2,1,4,4,2,2,2,2,2,2,1,0,0.0,0
Loyal Customer,10,Personal Travel,Eco,1702,1,4,1,3,4,1,4,4,2,2,3,5,3,4,50,42.0,0
disloyal Customer,27,Business travel,Business,2876,1,1,1,4,3,1,3,3,4,3,4,5,4,3,25,16.0,0
Loyal Customer,57,Business travel,Business,1646,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,9,Business travel,Business,4211,1,5,5,5,1,2,1,1,4,4,4,3,4,1,0,0.0,0
disloyal Customer,32,Business travel,Eco,1628,2,4,2,3,2,2,4,2,2,1,3,3,4,2,20,24.0,0
disloyal Customer,25,Business travel,Eco,1890,2,5,2,1,4,2,4,4,2,2,3,4,1,4,0,0.0,0
Loyal Customer,44,Business travel,Business,460,5,5,5,5,1,5,3,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,64,Personal Travel,Eco,828,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0.0,1
disloyal Customer,25,Business travel,Eco,1635,5,0,5,3,1,5,1,1,1,3,4,5,2,1,4,0.0,1
Loyal Customer,45,Business travel,Business,3512,2,2,2,2,5,4,4,4,4,4,4,3,4,4,35,17.0,1
disloyal Customer,23,Business travel,Eco,2520,3,2,2,3,5,2,5,5,5,1,2,5,3,5,0,0.0,0
Loyal Customer,46,Business travel,Eco Plus,1821,2,4,4,4,2,2,2,2,1,4,4,1,3,2,0,0.0,0
Loyal Customer,35,Business travel,Business,2620,2,2,2,2,2,5,4,5,5,5,5,3,5,3,0,4.0,1
Loyal Customer,21,Personal Travel,Eco,1512,2,5,2,1,4,2,4,4,5,5,5,3,4,4,1,0.0,0
Loyal Customer,65,Personal Travel,Eco,1529,2,4,2,3,4,2,4,4,4,2,4,3,4,4,23,9.0,0
Loyal Customer,63,Personal Travel,Business,1399,2,2,2,2,4,4,5,5,5,5,5,5,5,3,24,21.0,1
Loyal Customer,30,Personal Travel,Eco,2383,5,5,5,5,1,1,3,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,48,Business travel,Business,305,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,43.0,1
Loyal Customer,44,Business travel,Business,858,3,3,3,3,2,5,4,4,4,4,4,4,4,5,1,0.0,1
disloyal Customer,27,Business travel,Eco,2508,1,1,1,4,3,1,3,3,1,3,4,4,3,3,6,8.0,0
disloyal Customer,36,Business travel,Eco,2646,3,3,3,3,5,3,5,5,1,4,3,4,2,5,0,0.0,0
Loyal Customer,52,Business travel,Business,1904,1,1,1,1,3,5,4,2,2,3,2,4,2,4,0,0.0,1
Loyal Customer,32,Personal Travel,Eco,1479,5,5,5,5,3,5,5,5,5,5,5,4,5,5,0,16.0,1
Loyal Customer,42,Personal Travel,Eco,801,5,3,0,3,4,3,4,4,4,0,4,1,4,4,0,0.0,1
Loyal Customer,43,Business travel,Business,3875,2,2,2,2,2,5,4,5,5,5,5,5,5,5,0,0.0,1
disloyal Customer,24,Business travel,Eco,1553,3,3,3,1,4,3,3,4,1,2,5,4,4,4,0,0.0,0
Loyal Customer,55,Personal Travel,Eco,2739,3,3,3,1,3,3,4,2,5,2,5,4,2,4,157,152.0,0
Loyal Customer,46,Business travel,Business,3488,3,3,3,3,2,5,4,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,47,Business travel,Eco Plus,1695,4,5,5,5,4,4,4,4,4,3,1,5,5,4,0,0.0,1
disloyal Customer,36,Business travel,Eco,3254,2,2,2,1,3,2,3,3,3,3,5,4,5,3,5,19.0,0
Loyal Customer,55,Business travel,Business,386,1,1,1,1,5,3,5,5,5,5,5,1,5,5,4,7.0,1
Loyal Customer,29,Personal Travel,Eco,1642,2,3,2,2,2,2,2,2,5,3,4,3,4,2,0,24.0,0
Loyal Customer,46,Business travel,Business,3504,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,43,Personal Travel,Eco,633,2,5,5,5,2,2,2,2,4,2,2,5,4,2,0,0.0,1
disloyal Customer,29,Business travel,Business,2327,2,2,2,4,4,2,4,4,4,4,5,4,4,4,0,5.0,0
Loyal Customer,43,Business travel,Business,388,2,5,3,5,1,3,4,2,2,2,2,3,2,2,0,26.0,0
Loyal Customer,42,Business travel,Business,1773,4,4,4,4,4,4,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,52,Business travel,Business,1998,4,4,4,4,3,4,5,5,5,5,5,4,5,4,2,0.0,1
Loyal Customer,57,Personal Travel,Eco,1518,2,4,0,4,3,0,4,3,3,1,1,3,5,3,0,0.0,0
Loyal Customer,70,Business travel,Business,3957,3,1,1,1,2,3,3,3,3,3,3,1,3,1,19,21.0,0
Loyal Customer,35,Business travel,Business,1506,5,5,5,5,2,4,4,5,5,5,5,5,5,4,0,0.0,1
Loyal Customer,54,Business travel,Eco,1776,2,4,4,4,1,3,3,2,2,2,2,2,2,1,16,19.0,0
Loyal Customer,70,Personal Travel,Eco,1298,2,4,2,3,4,2,4,4,3,3,5,5,4,4,0,0.0,0
disloyal Customer,28,Business travel,Business,1554,3,3,3,5,5,3,5,5,4,2,5,3,4,5,27,19.0,0
Loyal Customer,66,Personal Travel,Eco,2040,3,2,4,4,2,4,2,2,3,3,2,2,3,2,2,0.0,0
Loyal Customer,42,Business travel,Business,4003,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,11,Personal Travel,Eco Plus,1866,3,4,0,4,4,0,4,4,5,3,5,5,5,4,0,0.0,0
Loyal Customer,46,Business travel,Business,2182,1,1,1,1,3,5,4,3,3,4,3,4,3,3,10,3.0,1
